Date,Open,High,Low,Close,Volume
1998-02-22,1721.02,1731.87,1700.91,1728.13,0
1998-03-01,1744.21,1783.74,1728.15,1770.51,0
1998-03-08,1778.72,1781.25,1708.48,1753.49,0
1998-03-15,1747.94,1780.9,1724.92,1771.66,0
1998-03-22,1779.41,1807.03,1768.78,1789.16,0
1998-03-29,1784.95,1840.83,1783.19,1823.62,0
1998-04-05,1823.79,1865.8,1814.41,1855.4,0
1998-04-12,1859.24,1861.12,1788.74,1820.24,0
1998-04-19,1824.07,1866.92,1810.14,1866.6,0
1998-04-26,1869.01,1931.83,1860.26,1868.96,0
1998-05-03,1842.57,1875.52,1804.14,1873.44,0
1998-05-10,1880.12,1890.8,1831.52,1864.37,0
1998-05-17,1870.01,1878.5,1839.13,1846.77,0
1998-05-24,1838.53,1852.27,1801.62,1805.0,0
1998-05-31,1813.53,1818.08,1741.72,1778.87,0
1998-06-07,1770.37,1782.97,1741.1,1782.92,0
1998-06-14,1783.47,1803.91,1715.71,1745.05,0
1998-06-21,1726.57,1787.06,1715.04,1781.29,0
1998-06-28,1782.56,1894.71,1777.23,1869.53,0
1998-07-05,1880.59,1914.46,1869.53,1894.0,0
1998-07-12,1898.63,1951.07,1893.09,1943.04,0
1998-07-19,1948.32,2010.61,1943.04,2008.76,0
1998-07-26,2013.48,2028.18,1909.56,1930.99,0
1998-08-02,1916.31,1938.09,1871.72,1872.39,0
1998-08-09,1869.72,1872.59,1750.81,1846.77,0
1998-08-16,1847.21,1850.1,1775.24,1790.19,0
1998-08-23,1784.91,1874.31,1766.37,1797.61,0
1998-08-30,1803.77,1818.03,1624.0,1639.68,0
1998-09-06,1646.75,1655.19,1475.49,1566.52,0
1998-09-13,1623.95,1666.73,1566.52,1641.66,0
1998-09-20,1660.31,1693.8,1637.05,1663.77,0
1998-09-27,1630.11,1768.36,1615.33,1743.59,0
1998-10-04,1757.9,1769.71,1569.06,1614.98,0
1998-10-11,1591.17,1614.98,1357.09,1492.49,0
1998-10-18,1528.49,1634.74,1492.49,1620.95,0
1998-10-25,1618.14,1710.65,1613.85,1693.86,0
1998-11-01,1706.18,1781.63,1693.86,1771.39,0
1998-11-08,1783.71,1857.95,1771.4,1856.56,0
1998-11-15,1857.65,1892.54,1842.52,1847.99,0
1998-11-22,1868.44,1936.1,1844.07,1928.21,0
1998-11-29,1937.82,2016.52,1928.2,2016.44,0
1998-12-06,2023.66,2025.04,1924.15,2003.16,0
1998-12-13,2009.98,2060.98,2004.99,2029.31,0
1998-12-20,2013.43,2086.14,1962.06,2086.14,0
1998-12-27,2107.24,2172.57,2104.19,2163.03,0
1999-01-03,2178.24,2200.63,2160.93,2192.69,0
1999-01-10,2207.54,2369.55,2192.68,2344.41,0
1999-01-17,2373.97,2396.3,2205.69,2348.2,0
1999-01-24,2390.93,2474.38,2303.82,2338.88,0
1999-01-31,2363.48,2506.68,2328.74,2505.89,0
1999-02-07,2522.38,2533.44,2346.82,2373.62,0
1999-02-14,2405.31,2414.98,2289.9,2321.89,0
1999-02-21,2361.22,2368.41,2224.21,2283.6,0
1999-02-28,2293.33,2405.29,2275.6,2288.03,0
1999-03-07,2286.83,2339.21,2235.19,2337.11,0
1999-03-14,2357.32,2437.39,2353.74,2381.53,0
1999-03-21,2392.54,2480.63,2375.83,2421.27,0
1999-03-28,2428.39,2445.72,2305.64,2419.17,0
1999-04-04,2442.59,2520.63,2419.17,2493.37,0
1999-04-11,2523.98,2599.2,2511.39,2593.05,0
1999-04-18,2530.99,2632.51,2443.02,2484.04,0
1999-04-25,2501.71,2603.1,2329.87,2590.69,0
1999-05-02,2617.09,2677.76,2488.4,2542.85,0
1999-05-09,2546.33,2557.21,2430.65,2503.62,0
1999-05-16,2516.84,2632.74,2500.74,2527.86,0
1999-05-23,2517.26,2587.33,2494.51,2520.14,0
1999-05-30,2529.3,2529.3,2339.12,2470.52,0
1999-06-06,2467.51,2478.34,2364.59,2478.34,0
1999-06-13,2490.83,2534.48,2442.87,2447.88,0
1999-06-20,2453.23,2564.44,2397.12,2563.44,0
1999-06-27,2578.2,2642.36,2542.36,2552.65,0
1999-07-04,2568.47,2741.02,2554.95,2741.02,0
1999-07-11,2760.01,2793.26,2724.37,2793.07,0
1999-07-18,2805.08,2871.9,2755.84,2864.48,0
1999-07-25,2874.61,2874.92,2668.43,2692.4,0
1999-08-01,2656.3,2709.76,2619.08,2638.49,0
1999-08-08,2638.31,2670.81,2474.41,2547.97,0
1999-08-15,2562.05,2637.82,2442.22,2637.81,0
1999-08-22,2644.67,2683.15,2612.28,2648.33,0
1999-08-29,2670.7,2819.9,2670.7,2758.9,0
1999-09-05,2763.83,2843.11,2671.67,2843.11,0
1999-09-12,2840.12,2897.53,2806.6,2887.06,0
1999-09-19,2879.78,2888.83,2756.03,2869.62,0
1999-09-26,2877.53,2890.72,2684.7,2740.41,0
1999-10-03,2781.42,2794.16,2694.74,2736.85,0
1999-10-10,2751.54,2886.59,2747.69,2886.57,0
1999-10-17,2890.73,2923.32,2704.28,2731.83,0
1999-10-24,2726.3,2843.6,2632.01,2816.52,0
1999-10-31,2813.29,2978.63,2768.87,2966.43,0
1999-11-07,2970.93,3118.06,2967.63,3102.29,0
1999-11-14,3072.04,3222.99,3068.86,3221.15,0
1999-11-21,3230.26,3373.0,3214.58,3369.25,0
1999-11-28,3399.06,3469.35,3320.67,3447.81,0
1999-12-05,3458.13,3553.56,3321.57,3520.63,0
1999-12-12,3531.24,3647.55,3507.3,3620.24,0
1999-12-19,3624.67,3796.8,3503.7,3753.06,0
1999-12-26,3782.06,4001.63,3747.79,3969.44,0
2000-01-02,4001.9,4090.61,3902.35,4069.31,0
2000-01-09,4186.19,4192.19,3711.09,3882.62,0
2000-01-16,4002.23,4091.95,3834.53,4064.27,0
2000-01-23,4059.65,4238.0,4053.21,4235.4,0
2000-01-30,4290.38,4303.15,3856.23,3887.07,0
2000-02-06,3873.84,4294.84,3748.03,4244.14,0
2000-02-13,4274.03,4489.79,4244.15,4395.45,0
2000-02-20,4434.38,4564.45,4291.1,4411.74,0
2000-02-27,4432.83,4662.93,4291.01,4590.5,0
2000-03-05,4575.07,4914.79,4466.42,4914.79,0
2000-03-12,4935.65,5132.52,4722.14,5048.62,0
2000-03-19,4879.03,5027.73,4455.1,4798.13,0
2000-03-26,4812.14,5078.86,4467.53,4963.03,0
2000-04-02,4994.42,5022.23,4355.69,4572.83,0
2000-04-09,4494.89,4572.84,3649.11,4446.45,0
2000-04-16,4475.2,4475.2,3265.98,3321.29,0
2000-04-23,3232.94,3851.56,3227.04,3643.88,0
2000-04-30,3466.69,3873.85,3345.25,3860.66,0
2000-05-07,3930.18,3982.38,3592.79,3816.82,0
2000-05-14,3758.46,3765.22,3367.06,3529.06,0
2000-05-21,3533.21,3729.12,3381.73,3390.4,0
2000-05-28,3390.95,3390.95,3042.66,3205.11,0
2000-06-04,3286.54,3814.5,3286.54,3813.38,0
2000-06-11,3773.24,3893.67,3725.87,3874.84,0
2000-06-18,3892.05,3892.05,3695.35,3860.56,0
2000-06-25,3825.69,4073.73,3825.69,3845.34,0
2000-07-02,3884.65,3974.48,3838.85,3966.11,0
2000-07-09,3950.59,4054.05,3820.34,4023.2,0
2000-07-16,3993.62,4252.22,3936.75,4246.18,0
2000-07-23,4243.55,4289.06,4047.43,4094.45,0
2000-07-30,4109.65,4125.8,3642.28,3663.0,0
2000-08-06,3692.43,3846.98,3521.14,3787.36,0
2000-08-13,3819.38,3936.46,3686.86,3789.47,0
2000-08-20,3804.69,3980.26,3767.37,3930.34,0
2000-08-27,3966.23,4083.12,3902.11,4042.68,0
2000-09-03,4049.18,4259.87,4048.01,4234.33,0
2000-09-10,4205.94,4206.51,3977.47,3978.41,0
2000-09-17,3961.16,4008.46,3794.29,3835.23,0
2000-09-24,3838.63,3913.87,3614.66,3803.76,0
2000-10-01,3852.53,3868.11,3622.66,3672.82,0
2000-10-08,3714.48,3714.48,3314.91,3361.01,0
2000-10-15,3352.15,3383.4,3054.55,3316.77,0
2000-10-22,3315.48,3535.11,3026.11,3483.14,0
2000-10-29,3483.38,3526.71,3081.36,3278.36,0
2000-11-05,3243.88,3468.59,3149.24,3451.58,0
2000-11-12,3469.35,3480.01,3028.92,3028.99,0
2000-11-19,2956.09,3208.95,2859.39,3027.19,0
2000-11-26,2943.11,2949.5,2754.14,2904.38,0
2000-12-03,2979.93,2998.75,2523.04,2645.29,0
2000-12-10,2662.56,2929.95,2567.18,2917.43,0
2000-12-17,2936.6,3028.75,2596.03,2653.27,0
2000-12-24,2698.72,2726.2,2288.16,2517.02,0
2000-12-31,2518.29,2577.02,2436.19,2470.52,0
2001-01-07,2474.16,2644.8,2251.71,2407.65,0
2001-01-14,2388.72,2699.87,2299.65,2626.5,0
2001-01-21,2631.49,2841.25,2576.95,2770.38,0
2001-01-28,2759.1,2892.36,2686.65,2781.3,0
2001-02-04,2757.29,2872.47,2660.11,2660.5,0
2001-02-11,2639.65,2705.59,2455.87,2470.97,0
2001-02-18,2458.65,2593.09,2388.4,2425.38,0
2001-02-25,2439.57,2442.99,2156.29,2262.51,0
2001-03-04,2287.88,2309.73,2071.03,2117.63,0
2001-03-11,2142.75,2243.78,2041.78,2052.78,0
2001-03-18,2001.68,2030.73,1877.69,1890.91,0
2001-03-25,1901.45,1974.14,1794.21,1928.68,0
2001-04-01,1957.71,1979.75,1794.3,1840.26,0
2001-04-08,1835.22,1852.49,1619.58,1720.36,0
2001-04-15,1739.66,1961.57,1710.76,1961.43,0
2001-04-22,1934.7,2202.86,1869.34,2163.41,0
2001-04-29,2118.36,2118.77,2000.83,2075.68,0
2001-05-06,2113.11,2232.66,2088.61,2191.53,0
2001-05-13,2194.04,2215.37,2097.36,2107.43,0
2001-05-20,2105.36,2216.36,2052.41,2198.88,0
2001-05-27,2201.45,2328.05,2198.14,2251.03,0
2001-06-03,2239.92,2239.92,2077.98,2149.44,0
2001-06-10,2164.7,2264.58,2136.63,2215.1,0
2001-06-17,2205.41,2205.41,1992.39,2028.43,0
2001-06-24,2035.34,2077.43,1973.7,2034.84,0
2001-07-01,2054.34,2180.11,2017.34,2161.24,0
2001-07-08,2156.76,2181.05,2001.82,2004.16,0
2001-07-15,2010.97,2105.15,1934.67,2084.79,0
2001-07-22,2078.53,2091.68,2003.95,2029.37,0
2001-07-29,2043.84,2047.85,1939.28,2029.07,0
2001-08-05,2034.11,2102.53,2009.94,2066.33,0
2001-08-12,2047.86,2053.6,1915.99,1956.47,0
2001-08-19,1963.04,1998.59,1862.76,1867.01,0
2001-08-26,1866.29,1916.83,1817.7,1916.8,0
2001-09-02,1912.7,1933.94,1777.11,1805.43,0
2001-09-09,1802.29,1836.19,1676.42,1687.7,0
2001-09-16,1673.78,1702.12,1669.94,1695.38,0
2001-09-23,1613.83,1629.1,1387.06,1423.19,0
2001-09-30,1459.47,1528.33,1418.15,1498.8,0
2001-10-07,1491.45,1641.56,1458.41,1605.3,0
2001-10-14,1582.93,1707.42,1558.81,1703.4,0
2001-10-21,1684.04,1754.01,1628.24,1671.31,0
2001-10-28,1666.08,1792.87,1660.22,1768.96,0
2001-11-04,1763.42,1767.97,1646.3,1745.73,0
2001-11-11,1768.29,1888.39,1768.29,1828.48,0
2001-11-18,1826.25,1922.45,1782.48,1898.58,0
2001-11-25,1912.48,1934.7,1853.67,1903.2,0
2001-12-02,1914.53,1965.09,1887.97,1930.58,0
2001-12-09,1915.13,2065.69,1898.98,2021.26,0
2001-12-16,2007.67,2036.54,1934.6,1953.17,0
2001-12-23,1950.9,2010.91,1918.5,1945.83,0
2001-12-30,1946.84,2002.72,1942.07,1987.26,0
2002-01-06,1984.31,2077.89,1936.56,2059.38,0
2002-01-13,2075.24,2098.88,2018.68,2022.46,0
2002-01-20,2012.59,2018.42,1922.7,1930.34,0
2002-01-27,1946.87,1959.93,1879.24,1937.7,0
2002-02-03,1951.12,1959.05,1851.49,1911.24,0
2002-02-10,1907.58,1907.58,1772.15,1818.88,0
2002-02-17,1816.94,1877.74,1801.67,1805.2,0
2002-02-24,1790.94,1791.01,1696.55,1724.54,0
2002-03-03,1731.43,1802.89,1728.65,1802.74,0
2002-03-10,1799.68,1935.09,1789.72,1929.67,0
2002-03-17,1919.73,1946.23,1845.93,1868.3,0
2002-03-24,1882.73,1893.26,1825.99,1851.39,0
2002-03-31,1855.65,1863.05,1807.47,1845.35,0
2002-04-07,1834.59,1865.37,1769.95,1770.03,0
2002-04-14,1741.1,1795.62,1724.15,1756.19,0
2002-04-21,1761.95,1832.01,1740.61,1796.83,0
2002-04-28,1779.18,1779.18,1663.78,1663.89,0
2002-05-05,1668.52,1697.03,1605.97,1613.03,0
2002-05-12,1611.05,1696.35,1560.29,1600.85,0
2002-05-19,1611.26,1759.33,1602.6,1741.39,0
2002-05-26,1726.78,1726.89,1643.96,1661.49,0
2002-06-02,1670.35,1671.35,1607.3,1615.73,0
2002-06-09,1613.5,1621.5,1495.81,1535.48,0
2002-06-16,1536.98,1551.8,1445.44,1504.74,0
2002-06-23,1519.65,1567.99,1435.85,1440.96,0
2002-06-30,1429.56,1486.25,1375.53,1463.21,0
2002-07-07,1457.04,1459.84,1336.06,1448.36,0
2002-07-14,1439.85,1452.56,1323.59,1373.5,0
2002-07-21,1365.79,1426.28,1309.94,1319.15,0
2002-07-28,1309.84,1332.1,1192.42,1262.12,0
2002-08-04,1286.81,1354.48,1235.57,1247.92,0
2002-08-11,1243.38,1322.07,1205.68,1306.12,0
2002-08-18,1293.88,1368.69,1265.19,1361.01,0
2002-08-25,1362.29,1426.76,1359.14,1380.62,0
2002-09-01,1387.2,1396.4,1295.79,1314.85,0
2002-09-08,1302.67,1304.02,1251.0,1295.3,0
2002-09-15,1286.75,1347.27,1270.59,1291.4,0
2002-09-22,1286.85,1298.5,1216.19,1221.09,0
2002-09-29,1209.13,1239.62,1169.04,1199.16,0
2002-10-06,1187.48,1222.72,1135.27,1139.9,0
2002-10-13,1135.79,1220.12,1108.49,1210.47,0
2002-10-20,1198.5,1288.08,1193.42,1287.86,0
2002-10-27,1276.76,1331.33,1267.76,1331.13,0
2002-11-03,1345.72,1360.83,1279.19,1360.7,0
2002-11-10,1394.57,1420.03,1354.28,1359.28,0
2002-11-17,1355.1,1413.53,1319.07,1411.14,0
2002-11-24,1422.54,1475.35,1367.76,1468.74,0
2002-12-01,1470.64,1497.44,1441.12,1478.78,0
2002-12-08,1507.94,1521.44,1391.1,1422.44,0
2002-12-15,1411.4,1411.69,1362.42,1362.42,0
2002-12-22,1367.74,1408.16,1346.18,1363.1,0
2002-12-29,1359.92,1392.58,1346.65,1348.31,0
2003-01-05,1349.43,1389.44,1327.19,1387.08,0
2003-01-12,1390.19,1457.45,1390.09,1447.72,0
2003-01-19,1461.73,1467.35,1376.18,1376.19,0
2003-01-26,1380.43,1393.67,1340.22,1342.14,0
2003-02-02,1329.81,1363.31,1303.64,1320.91,0
2003-02-09,1324.74,1335.76,1278.54,1282.47,0
2003-02-16,1286.51,1315.04,1261.79,1310.17,0
2003-02-23,1319.99,1352.07,1316.04,1349.02,0
2003-03-02,1342.5,1343.09,1291.96,1337.52,0
2003-03-09,1344.21,1353.31,1280.72,1305.29,0
2003-03-16,1295.46,1352.84,1253.22,1340.33,0
2003-03-23,1329.95,1425.73,1326.28,1421.84,0
2003-03-30,1390.04,1400.14,1367.89,1369.6,0
2003-04-06,1351.61,1412.08,1336.61,1383.51,0
2003-04-13,1425.23,1430.11,1351.1,1358.85,0
2003-04-20,1361.35,1425.5,1359.32,1425.5,0
2003-04-27,1425.96,1468.08,1413.71,1434.54,0
2003-05-04,1437.86,1504.22,1436.35,1502.88,0
2003-05-11,1508.31,1531.82,1486.91,1520.15,0
2003-05-18,1518.52,1552.98,1512.72,1538.53,0
2003-05-25,1530.38,1536.04,1478.15,1510.09,0
2003-06-01,1504.87,1599.92,1504.22,1595.91,0
2003-06-08,1612.1,1684.06,1584.7,1627.42,0
2003-06-15,1623.0,1661.12,1597.32,1626.49,0
2003-06-22,1633.8,1686.1,1629.59,1644.72,0
2003-06-29,1642.33,1653.74,1598.25,1625.26,0
2003-07-06,1634.86,1683.77,1598.92,1663.46,0
2003-07-13,1685.41,1758.18,1685.41,1733.93,0
2003-07-20,1757.43,1776.1,1688.82,1708.5,0
2003-07-27,1706.15,1740.8,1675.18,1730.7,0
