time,open,high,low,close
1973-01-22,20.96585,21.419553,20.643482,20.906152
1973-01-29,20.906152,21.252399,20.392751,20.524086
1973-02-05,20.524086,21.300157,20.464389,21.300157
1973-02-12,21.324036,21.801618,20.977789,21.073306
1973-02-19,21.156883,21.371795,20.631542,20.70318
1973-02-26,20.70318,21.204641,19.986807,21.109124
1973-03-05,21.109124,21.288218,20.655422,20.989729
1973-03-12,21.049427,21.47925,21.037487,21.180762
1973-03-19,21.150913,21.150913,20.034565,20.44051
1973-03-26,20.44051,20.96585,20.404691,20.607663
1973-04-02,20.607663,20.667361,20.058444,20.225598
1973-04-09,20.225598,20.834515,20.082323,20.524086
1973-04-16,20.524086,20.655422,20.225598,20.488268
1973-04-23,20.452449,20.452449,19.348041,19.354011
1973-04-30,19.354011,20.309175,19.151038,20.142021
1973-05-07,20.010686,20.201719,19.36595,19.37192
1973-05-14,19.270434,19.270434,18.554061,18.57794
1973-05-21,18.470484,19.485346,18.219753,19.485346
1973-05-28,19.610711,19.610711,18.506303,18.506303
1973-06-04,18.506303,19.416693,18.334671,19.356995
1973-06-11,19.356995,19.9092,18.83464,18.998809
1973-06-18,18.924187,19.2376,18.573462,18.909262
1973-06-25,18.752556,19.088356,18.267511,18.924187
1973-07-02,18.745094,18.745094,17.610836,17.924249
1973-07-09,17.924249,19.10328,17.864552,18.506303
1973-07-16,18.506303,19.073431,18.357058,18.804791
1973-07-23,18.804791,19.252524,18.446605,18.983885
1973-07-30,18.983885,19.312222,18.521227,18.595849
1973-08-06,18.595849,18.670471,17.946636,17.983947
1973-08-13,17.983947,18.192889,17.819778,17.939174
1973-08-20,17.939174,17.983947,17.745156,17.804854
1973-08-27,17.804854,18.29736,17.804854,17.969023
1973-09-03,17.939174,17.939174,17.640685,17.677996
1973-09-10,17.670534,17.78993,17.028783,17.78993
1973-09-17,17.021321,17.021321,15.088606,15.521415
1973-09-24,15.521415,15.969148,14.954286,15.402019
1973-10-01,15.387095,15.64081,14.625949,15.491566
1973-10-08,15.491566,16.98401,15.222926,16.834766
1973-10-15,16.730294,17.610836,16.476579,17.401894
1973-10-22,17.207876,17.416819,16.431806,17.043708
1973-10-29,17.043708,17.237725,16.551201,16.730294
1973-11-05,16.655672,17.058632,16.416881,16.618361
1973-11-12,16.618361,17.312347,16.44673,16.98401
1973-11-19,16.98401,16.991472,15.946761,16.267637
1973-11-26,16.088544,16.17809,15.700508,15.819904
1973-12-03,15.804979,15.939299,15.103531,15.819904
1973-12-10,15.819904,15.879602,14.536402,14.685646
1973-12-17,14.5961,15.163228,14.222989,14.357309
1973-12-24,14.267762,15.297548,14.036433,14.879664
1973-12-31,14.879664,14.894589,13.700634,13.775256
1974-01-07,13.775256,14.32746,13.431994,14.32746
1974-01-14,14.32746,15.013984,14.028971,14.685646
1974-01-21,14.625949,14.924437,14.222989,14.745344
1974-01-28,14.745344,14.909513,14.342384,14.402082
1974-02-04,14.372233,14.372233,13.879727,13.917038
1974-02-11,13.917038,13.939425,13.431994,13.939425
1974-02-18,13.939425,14.208064,13.65586,14.118518
1974-02-25,14.118518,14.32746,13.939425,14.088669
1974-03-04,14.088669,14.611024,13.820029,14.357309
1974-03-11,14.357309,15.163228,14.118518,14.879664
1974-03-18,14.879664,14.969211,14.417007,14.536402
1974-03-25,14.536402,14.969211,14.028971,14.073745
1974-04-01,14.073745,14.476704,13.640936,13.939425
1974-04-08,13.939425,14.028971,13.700634,13.700634
1974-04-15,13.700634,14.148367,13.685709,13.827491
1974-04-22,13.827491,13.879727,13.058883,13.461843
1974-04-29,13.431994,13.849878,13.245438,13.506616
1974-05-06,13.402145,13.775256,13.223052,13.372296
1974-05-13,13.372296,13.402145,12.984261,13.029034
1974-05-20,13.029034,13.223052,12.685772,13.058883
1974-05-27,13.058883,13.103656,12.514141,12.685772
1974-06-03,12.685772,13.849878,12.596225,13.685709
1974-06-10,13.685709,13.760331,13.297674,13.297674
1974-06-17,13.252901,13.252901,12.566376,12.715621
1974-06-24,12.715621,13.223052,12.536527,12.700696
1974-07-01,12.700696,12.74547,12.252963,12.282812
1974-07-08,12.07387,12.835016,11.715683,12.835016
1974-07-15,12.864865,13.223052,12.566376,12.999185
1974-07-22,12.999185,13.364834,12.223114,12.312661
1974-07-29,12.148492,12.387283,11.857466,11.984323
1974-08-05,11.991786,12.835016,11.991786,12.446981
1974-08-12,12.446981,12.521603,11.850003,11.850003
1974-08-19,11.745532,11.969399,11.282875,11.342573
1974-08-26,11.342573,11.730608,11.238101,11.461968
1974-09-02,11.461968,11.491817,10.35756,10.685897
1974-09-09,10.656048,10.656048,8.984511,9.074058
1974-09-16,9.074058,10.372484,8.984511,10.238164
1974-09-23,10.238164,10.447106,9.55164,9.603876
1974-09-30,9.521791,9.760582,9.163605,9.327773
1974-10-07,9.506867,10.715746,9.506867,10.626199
1974-10-14,10.626199,11.148555,10.417257,10.99931
1974-10-21,10.99931,11.67091,10.499342,10.581426
1974-10-28,10.581426,11.760457,10.521728,11.432119
1974-11-04,11.417195,11.93955,10.939613,11.372421
1974-11-11,11.372421,11.447044,10.745595,10.760519
1974-11-18,10.596351,10.596351,9.9546,10.178466
1974-11-25,10.178466,10.835142,10.059071,10.581426
1974-12-02,10.476955,10.476955,9.700884,9.82028
1974-12-09,9.82028,10.484417,9.700884,9.984449
1974-12-16,9.984449,10.342635,9.850129,10.118769
1974-12-23,10.118769,10.148617,9.656111,9.68596
1974-12-30,9.68596,10.230702,9.559102,9.999373
1975-01-06,9.999373,10.327711,9.708347,10.22324
1975-01-13,10.22324,10.297862,9.402396,9.439707
1975-01-20,9.439707,9.865053,9.387471,9.723271
1975-01-27,10.700822,11.432119,10.700822,11.238101
1975-02-03,11.238101,12.058945,11.178404,11.797768
1975-02-10,11.835079,13.193203,11.745532,13.140967
1975-02-17,13.140967,13.178278,12.566376,13.029034
1975-02-24,12.999185,12.999185,12.297737,12.864865
1975-03-03,12.894714,13.417069,12.760394,12.954412
1975-03-10,12.954412,13.193203,12.685772,12.864865
1975-03-17,12.87979,13.096194,12.424594,12.484292
1975-03-24,12.312661,12.655923,12.133568,12.387283
1975-03-31,12.387283,12.446981,11.775381,11.820155
1975-04-07,11.820155,12.685772,11.715683,12.238039
1975-04-14,12.238039,12.976798,12.223114,12.499216
1975-04-21,12.551452,12.87979,12.245501,12.297737
1975-04-28,12.297737,12.685772,11.93955,12.394745
1975-05-05,12.394745,12.835016,12.312661,12.805167
1975-05-12,12.849941,13.573776,12.849941,12.932025
1975-05-19,12.932025,13.133505,12.655923,13.066345
1975-05-26,13.066345,13.073807,12.685772,12.835016
1975-06-02,12.954412,13.118581,12.730545,12.74547
1975-06-09,12.74547,12.835016,12.297737,12.305199
1975-06-16,12.305199,12.551452,12.118643,12.320123
1975-06-23,12.320123,12.857403,12.312661,12.47683
1975-06-30,12.47683,12.596225,12.267888,12.327585
1975-07-07,12.327585,12.536527,12.088794,12.267888
1975-07-14,12.267888,12.506679,11.894777,12.051483
1975-07-21,12.051483,12.148492,11.327648,11.372421
1975-07-28,11.372421,11.655986,11.223177,11.297799
1975-08-04,11.297799,11.357497,10.715746,10.745595
1975-08-11,10.753057,11.06647,10.573964,10.879915
1975-08-18,10.879915,10.969462,10.506804,10.760519
1975-08-25,10.760519,11.193328,10.641124,11.118706
1975-09-01,11.118706,11.13363,10.723208,10.745595
1975-09-08,10.745595,11.096319,10.603813,10.745595
1975-09-15,10.745595,11.342573,10.611275,11.297799
1975-09-22,11.297799,11.715683,11.073933,11.700759
1975-09-29,11.641061,11.67091,10.939613,11.655986
1975-10-06,11.947012,12.491754,11.790306,12.297737
1975-10-13,12.297737,12.715621,12.252963,12.372359
1975-10-20,12.417132,12.87979,12.417132,12.47683
1975-10-27,12.47683,12.864865,12.461905,12.670847
1975-11-03,12.670847,13.014109,12.596225,12.909638
1975-11-10,12.909638,13.431994,12.835016,13.282749
1975-11-17,13.32006,13.476767,12.984261,13.237976
1975-11-24,13.237976,13.52154,13.163354,13.514078
1975-12-01,13.514078,13.566314,12.81263,12.81263
1975-12-08,12.81263,13.014109,12.566376,12.872327
1975-12-15,12.872327,13.223052,12.835016,12.999185
1975-12-22,12.999185,13.342447,12.887252,13.327523
1975-12-29,13.327523,13.52154,13.223052,13.52154
1976-01-05,13.52154,13.834954,13.506616,13.805105
1976-01-12,13.805105,14.499091,13.737945,14.446855
1976-01-19,14.499091,15.252775,14.499091,15.178153
1976-01-26,15.178153,15.506491,14.812504,15.387095
1976-02-02,15.387095,15.790055,15.163228,15.163228
1976-02-09,15.163228,15.551264,15.028909,15.163228
1976-02-16,15.163228,15.790055,15.073682,15.64081
1976-02-23,15.64081,15.70797,15.073682,15.260237
1976-03-01,15.260237,15.566188,15.178153,15.372171
1976-03-08,15.431868,15.872139,15.431868,15.610962
1976-03-15,15.596037,15.685584,15.342322,15.446793
1976-03-22,15.446793,15.827366,15.372171,15.491566
1976-03-29,15.491566,15.954224,15.431868,15.939299
1976-04-05,16.013921,16.31241,15.887064,15.991535
1976-04-12,15.991535,16.163166,15.185615,15.312473
1976-04-19,15.312473,15.655735,15.2677,15.439331
1976-04-26,15.439331,15.506491,15.06622,15.125917
1976-05-03,15.088606,15.096069,14.805042,14.954286
1976-05-10,15.058757,15.491566,15.051295,15.058757
1976-05-17,15.058757,15.379633,15.013984,15.13338
1976-05-24,15.103531,15.357246,14.834891,15.319935
1976-05-31,15.312473,15.431868,15.073682,15.103531
1976-06-07,15.103531,15.394557,15.043833,15.387095
1976-06-14,15.461717,16.118392,15.387095,15.879602
1976-06-21,15.90945,16.521352,15.90945,16.387032
1976-06-28,16.387032,16.64821,16.327335,16.476579
1976-07-05,16.476579,16.678059,16.387032,16.595975
1976-07-12,16.595975,16.737757,16.282561,16.372108
1976-07-19,16.372108,16.44673,15.998997,16.297486
1976-07-26,16.342259,16.44673,16.170628,16.24525
1976-08-02,16.24525,16.566126,16.17809,16.431806
1976-08-09,16.431806,16.700446,16.372108,16.610899
1976-08-16,16.610899,16.760143,16.282561,16.297486
1976-08-23,16.297486,16.342259,15.984073,16.103468
1976-08-30,16.118392,16.625823,16.118392,16.625823
1976-09-06,16.625823,16.722832,16.536277,16.685521
1976-09-13,16.685521,17.05117,16.536277,16.954161
1976-09-20,16.954161,17.222801,16.91685,16.939237
1976-09-27,16.98401,17.163103,16.640748,16.745219
1976-10-04,16.745219,16.827303,16.506428,16.610899
1976-10-11,16.610899,16.663134,15.670659,15.670659
1976-10-18,15.685584,15.849753,15.103531,15.312473
1976-10-25,15.312473,16.237788,15.252775,16.222864
1976-11-01,16.222864,16.267637,15.64081,15.655735
1976-11-08,15.625886,15.812442,15.372171,15.64081
1976-11-15,15.64081,16.200477,15.551264,16.118392
1976-11-22,16.118392,16.44673,16.073619,16.364646
1976-11-29,16.357183,16.357183,16.073619,16.237788
1976-12-06,16.267637,16.387032,16.118392,16.17809
1976-12-13,16.17809,16.193015,15.819904,15.819904
1976-12-20,15.819904,16.260175,15.804979,16.215401
1976-12-27,16.327335,16.834766,16.327335,16.663134
1977-01-03,16.663134,16.745219,16.215401,16.237788
1977-01-10,16.237788,16.297486,15.887064,16.148241
1977-01-17,16.148241,16.692983,16.118392,16.357183
1977-01-24,16.357183,16.476579,15.954224,16.267637
1977-01-31,16.267637,16.588512,16.006459,16.058695
1977-02-07,16.058695,16.24525,15.879602,15.939299
1977-02-14,15.984073,16.387032,15.984073,16.125855
1977-02-21,16.416881,16.536277,16.416881,16.44673
1977-02-28,16.44673,16.655672,16.439268,16.595975
1977-03-07,16.595975,16.98401,16.595975,16.909388
1977-03-14,16.909388,17.081019,16.864614,16.924312
1977-03-21,16.924312,17.05117,16.566126,16.566126
1977-03-28,16.566126,16.789992,16.461655,16.595975
1977-04-04,16.595975,16.603437,16.372108,16.521352
1977-04-11,16.521352,16.670597,16.058695,16.267637
1977-04-18,16.267637,16.290024,15.372171,15.402019
1977-04-25,15.402019,15.64081,15.312473,15.446793
1977-05-02,15.446793,15.745282,15.282624,15.297548
1977-05-09,15.297548,15.357246,14.954286,15.118455
1977-05-16,15.118455,15.312473,14.887126,14.916975
1977-05-23,14.902051,14.902051,14.625949,14.640873
1977-05-30,14.640873,14.969211,14.5961,14.969211
1977-06-06,14.969211,15.148304,14.902051,15.021446
1977-06-13,15.028909,15.513953,15.028909,15.372171
1977-06-20,15.394557,15.90945,15.394557,15.879602
1977-06-27,15.879602,16.051233,15.581113,15.618424
1977-07-04,15.618424,15.737819,15.402019,15.469179
1977-07-11,15.469179,16.163166,15.409482,16.125855
1977-07-18,16.148241,16.44673,16.148241,16.31241
1977-07-25,16.31241,16.372108,15.872139,16.006459
1977-08-01,16.006459,16.163166,15.90945,15.90945
1977-08-08,15.90945,16.04377,15.752744,15.879602
1977-08-15,15.879602,16.193015,15.864677,16.066157
1977-08-22,16.066157,16.237788,15.879602,15.97661
1977-08-29,15.984073,16.170628,15.849753,16.028846
1977-09-05,16.028846,16.036308,15.685584,15.685584
1977-09-12,15.685584,15.77513,15.469179,15.476642
1977-09-19,15.402019,15.461717,15.237851,15.342322
1977-09-26,15.342322,15.596037,15.327397,15.581113
1977-10-03,15.581113,15.670659,15.327397,15.357246
1977-10-10,15.357246,15.446793,15.170691,15.394557
1977-10-17,15.394557,15.491566,15.245313,15.446793
1977-10-24,15.446793,15.596037,15.2677,15.454255
1977-10-31,15.454255,15.476642,14.86474,15.103531
1977-11-07,15.103531,15.566188,14.954286,15.528877
1977-11-14,15.521415,15.700508,15.342322,15.536339
1977-11-21,15.536339,16.073619,15.461717,16.04377
1977-11-28,16.04377,16.051233,15.625886,15.790055
1977-12-05,15.790055,15.872139,15.476642,15.790055
1977-12-12,15.790055,15.97661,15.678122,15.745282
1977-12-19,15.745282,16.133317,15.618424,16.133317
1977-12-26,16.133317,16.431806,16.058695,16.327335
1978-01-02,16.297486,16.297486,15.797517,15.939299
1978-01-09,15.939299,16.103468,15.834828,15.879602
1978-01-16,15.879602,16.103468,15.760206,15.894526
1978-01-23,15.894526,15.961686,15.760206,15.819904
1978-01-30,15.819904,15.931837,15.402019,15.439331
1978-02-06,15.439331,15.633348,15.349784,15.402019
1978-02-13,15.402019,15.431868,15.208002,15.237851
1978-02-20,15.237851,15.372171,15.140842,15.319935
1978-02-27,15.319935,15.349784,14.625949,14.640873
1978-03-06,14.581175,14.767731,14.342384,14.491629
1978-03-13,14.491629,14.581175,14.252838,14.558789
1978-03-20,14.558789,14.588638,14.208064,14.312536
1978-03-27,14.267762,14.32746,14.043896,14.05882
1978-04-03,14.05882,14.566251,14.014047,14.379696
1978-04-10,14.379696,14.566251,14.05882,14.536402
1978-04-17,14.827429,15.394557,14.827429,15.163228
1978-04-24,15.163228,15.879602,15.103531,15.879602
1978-05-01,15.879602,16.04377,15.402019,15.670659
1978-05-08,15.670659,15.894526,15.431868,15.678122
1978-05-15,15.678122,16.028846,15.581113,15.648273
1978-05-22,15.648273,15.924375,15.521415,15.566188
1978-05-29,15.566188,15.663197,15.282624,15.566188
1978-06-05,15.566188,16.118392,15.551264,16.058695
1978-06-12,16.058695,16.491503,15.879602,15.894526
1978-06-19,15.894526,16.118392,15.655735,15.670659
1978-06-26,15.670659,15.670659,15.357246,15.357246
1978-07-03,15.357246,15.558726,15.222926,15.551264
1978-07-10,15.551264,15.984073,15.319935,15.969148
1978-07-17,15.969148,16.237788,15.760206,16.133317
1978-07-24,16.133317,16.685521,15.984073,16.633286
1978-07-31,16.640748,17.610836,16.640748,17.222801
1978-08-07,17.222801,17.506365,17.013859,17.25265
1978-08-14,17.25265,17.894401,17.11833,17.536214
1978-08-21,17.536214,17.954098,17.446667,17.745156
1978-08-28,17.745156,17.752618,17.401894,17.52129
1978-09-04,17.543676,18.177965,17.543676,18.177965
1978-09-11,18.110805,18.110805,17.25265,17.297423
1978-09-18,17.297423,17.424281,16.71537,16.71537
1978-09-25,16.71537,16.864614,16.327335,16.536277
1978-10-02,16.536277,16.834766,16.416881,16.640748
1978-10-09,16.670597,17.52129,16.670597,17.073557
1978-10-16,17.073557,17.073557,16.334797,16.543739
1978-10-23,16.543739,16.625823,16.058695,16.088544
1978-10-30,16.088544,16.506428,15.730357,16.028846
1978-11-06,16.013921,16.013921,15.484104,15.737819
1978-11-13,15.737819,15.790055,15.282624,15.581113
1978-11-20,15.596037,16.148241,15.596037,16.081081
1978-11-27,16.081081,16.387032,15.804979,16.319872
1978-12-04,16.319872,16.685521,16.222864,16.372108
1978-12-11,16.387032,16.640748,16.237788,16.439268
1978-12-18,16.230326,17.610836,16.081081,17.610836
1978-12-25,17.625761,18.506303,17.625761,17.819778
1979-01-01,17.819778,18.446605,17.580987,18.267511
1979-01-08,18.252587,18.737631,18.058569,18.670471
1979-01-15,18.670471,18.879413,18.267511,18.29736
1979-01-22,18.29736,18.715245,18.222738,18.685396
1979-01-29,18.685396,18.774942,18.36452,18.401831
1979-02-05,18.304823,18.304823,17.737694,18.013796
1979-02-12,18.013796,18.506303,17.894401,18.29736
1979-02-19,18.29736,18.424218,17.983947,18.043645
1979-02-26,18.058569,18.192889,17.797392,17.954098
1979-03-05,18.036183,18.49884,18.036183,18.371983
1979-03-12,18.371983,18.610774,18.222738,18.43168
1979-03-19,18.468991,18.954036,18.468991,18.804791
1979-03-26,18.774942,19.148053,18.625698,18.83464
1979-04-02,18.83464,19.185364,18.655547,19.013733
1979-04-09,19.013733,19.222675,18.566,18.610774
1979-04-16,18.610774,18.745094,18.282436,18.312285
1979-04-23,18.327209,18.677934,18.327209,18.536151
1979-04-30,18.536151,19.192827,18.491378,18.580925
1979-05-07,18.49884,18.670471,18.267511,18.409294
1979-05-14,18.409294,18.506303,18.073494,18.357058
1979-05-21,18.357058,18.536151,18.222738,18.312285
1979-05-28,18.312285,18.342134,18.043645,18.207814
1979-06-04,18.207814,18.685396,18.088418,18.476454
1979-06-11,18.476454,18.745094,17.610836,17.730232
1979-06-18,17.670534,17.78993,17.222801,17.700383
1979-06-25,17.700383,17.78993,17.312347,17.52129
1979-07-02,17.52129,18.327209,17.133254,17.580987
1979-07-09,17.580987,17.670534,16.476579,16.71537
1979-07-16,16.71537,16.864614,16.357183,16.655672
1979-07-23,16.566126,16.625823,16.237788,16.357183
1979-07-30,16.357183,16.775068,16.357183,16.44673
1979-08-06,16.44673,16.98401,16.297486,16.804917
1979-08-13,16.804917,17.312347,16.655672,17.013859
1979-08-20,17.013859,17.163103,16.506428,16.625823
1979-08-27,16.625823,16.864614,16.595975,16.71537
1979-09-03,16.685521,16.685521,16.058695,16.17809
1979-09-10,16.17809,16.327335,15.700508,16.207939
1979-09-17,16.327335,17.043708,16.148241,16.71537
1979-09-24,16.685521,16.685521,15.879602,16.17809
1979-10-01,16.148241,16.595975,15.998997,16.44673
1979-10-08,16.44673,16.476579,15.521415,15.700508
1979-10-15,15.700508,15.730357,14.745344,14.775193
1979-10-22,14.775193,15.372171,14.5961,14.86474
1979-10-29,14.86474,15.312473,14.86474,15.103531
1979-11-05,15.103531,15.103531,14.5961,14.745344
1979-11-12,14.745344,15.103531,14.715495,14.805042
1979-11-19,14.805042,14.924437,14.625949,14.805042
1979-11-26,14.894589,15.998997,14.894589,15.581113
1979-12-03,15.551264,16.148241,15.402019,15.90945
1979-12-10,15.90945,15.939299,15.431868,15.760206
1979-12-17,15.730357,15.730357,15.103531,15.282624
1979-12-24,15.282624,15.551264,15.282624,15.342322
1979-12-31,15.342322,15.431868,14.625949,15.13338
1980-01-07,15.13338,16.297486,14.954286,15.998997
1980-01-14,15.998997,16.924312,15.819904,16.625823
1980-01-21,16.625823,17.073557,16.476579,16.745219
1980-01-28,16.745219,17.192952,16.297486,16.566126
1980-02-04,16.566126,16.625823,15.819904,16.058695
1980-02-11,16.058695,16.834766,15.849753,16.148241
1980-02-18,16.148241,16.17809,15.64081,15.760206
1980-02-25,15.730357,15.730357,14.805042,15.163228
1980-03-03,15.163228,15.163228,14.476704,14.566251
1980-03-10,14.5961,14.86474,14.237913,14.297611
1980-03-17,14.297611,14.417007,13.431994,13.551389
1980-03-24,13.461843,13.730482,12.267888,13.342447
1980-03-31,13.342447,13.372296,13.014109,13.103656
1980-04-07,13.103656,13.312598,12.655923,12.775319
1980-04-14,12.775319,12.835016,12.029097,12.238039
1980-04-21,12.238039,13.223052,12.058945,13.223052
1980-04-28,13.223052,13.223052,12.805167,12.894714
1980-05-05,12.894714,13.312598,12.417132,12.446981
1980-05-12,12.446981,12.775319,12.446981,12.655923
1980-05-19,12.655923,13.133505,12.446981,13.073807
1980-05-26,13.103656,13.52154,12.924563,13.223052
1980-06-02,13.223052,13.939425,13.193203,13.640936
1980-06-09,13.640936,14.118518,13.52154,14.05882
1980-06-16,14.05882,14.417007,13.760331,13.820029
1980-06-23,13.820029,14.387158,13.820029,14.267762
1980-06-30,14.208064,14.685646,13.939425,14.5961
1980-07-07,14.5961,15.013984,14.566251,14.984135
1980-07-14,14.984135,15.700508,14.984135,15.551264
1980-07-21,15.551264,15.790055,15.252775,15.372171
1980-07-28,15.372171,15.760206,15.282624,15.551264
1980-08-04,15.521415,15.819904,15.282624,15.581113
1980-08-11,15.581113,16.506428,15.551264,16.416881
1980-08-18,16.237788,16.44673,15.730357,16.088544
1980-08-25,16.088544,16.17809,15.461717,15.64081
1980-09-01,15.64081,16.267637,15.610962,15.879602
1980-09-08,15.879602,15.90945,15.312473,15.730357
1980-09-15,15.730357,16.148241,15.521415,15.998997
1980-09-22,15.998997,16.476579,15.342322,15.431868
1980-09-29,15.342322,15.998997,15.13338,15.819904
1980-10-06,15.879602,17.073557,15.879602,16.536277
1980-10-13,16.536277,16.98401,16.17809,16.237788
1980-10-20,16.237788,16.44673,15.64081,15.90945
1980-10-27,15.879602,16.058695,15.551264,15.90945
1980-11-03,15.939299,16.775068,15.819904,16.028846
1980-11-10,16.028846,17.25265,15.879602,17.103405
1980-11-17,17.103405,17.372045,16.745219,16.804917
1980-11-24,16.804917,16.864614,16.148241,16.267637
1980-12-01,16.237788,16.595975,15.819904,16.118392
1980-12-08,16.058695,16.058695,15.103531,15.700508
1980-12-15,15.700508,15.849753,15.193077,15.431868
1980-12-22,15.431868,16.476579,15.402019,16.476579
1980-12-29,16.476579,16.595975,16.118392,16.506428
1981-01-05,16.595975,17.073557,15.939299,16.088544
1981-01-12,16.088544,16.237788,15.581113,15.969148
1981-01-19,15.969148,16.058695,15.402019,15.521415
1981-01-26,15.521415,15.730357,15.282624,15.372171
1981-02-02,15.372171,15.461717,15.043833,15.342322
1981-02-09,15.342322,15.372171,14.625949,14.745344
1981-02-16,14.745344,14.924437,14.387158,14.446855
1981-02-23,14.446855,15.491566,14.446855,15.342322
1981-03-02,15.342322,15.342322,14.685646,14.775193
1981-03-09,14.775193,15.431868,14.745344,15.103531
1981-03-16,15.103531,15.581113,14.984135,15.073682
1981-03-23,15.073682,15.342322,14.715495,14.745344
1981-03-30,14.745344,15.13338,14.506553,14.5961
1981-04-06,14.566251,15.103531,14.267762,14.506553
1981-04-13,14.506553,14.506553,14.088669,14.32746
1981-04-20,14.32746,14.745344,14.267762,14.476704
1981-04-27,14.476704,14.655798,13.969273,14.118518
1981-05-04,13.939425,13.939425,13.611087,13.820029
1981-05-11,13.760331,13.760331,13.372296,13.461843
1981-05-18,13.461843,13.581238,13.193203,13.252901
1981-05-25,13.252901,14.118518,13.163354,14.028971
1981-06-01,14.267762,14.506553,13.760331,13.939425
1981-06-08,13.939425,14.237913,13.640936,14.178216
1981-06-15,14.237913,14.417007,13.670785,13.730482
1981-06-22,13.760331,14.357309,13.760331,14.028971
1981-06-29,14.028971,14.118518,13.461843,13.581238
