Date,Open,High,Low,Close,Volume
1998-12-20,221.125,301.75,218.0,47.7813,44858400
1998-12-27,303.5,330.0,300.0,54.1354,14187000
1999-01-03,331.0,361.875,303.875,53.5417,17564700
1999-01-10,327.6875,356.0,106.5,80.125,113113400
1999-01-17,184.0,185.0,125.0,70.1875,67143800
1999-01-24,150.5,150.5,92.5625,61.5,66377300
1999-01-31,121.5,139.75,110.0,58.4688,63513900
1999-02-07,117.75,126.75,108.5,57.9375,32418100
1999-02-14,114.375,115.125,95.0,52.25,30093800
1999-02-21,106.875,108.5,84.25,50.9375,32964600
1999-02-28,101.75,130.0,98.0,64.0625,63696500
1999-03-07,127.0,136.0625,115.875,60.75,40785400
1999-03-14,121.4375,142.75,119.25,66.6563,33229200
1999-03-21,133.0,143.0625,128.25,67.5313,22724000
1999-03-28,133.1875,147.75,114.0,69.5313,35190400
1999-04-04,150.0,180.125,148.0,85.5,39366400
1999-04-11,172.625,195.75,166.0,91.4375,30970900
1999-04-18,176.125,192.0,151.0,95.0,37359700
1999-04-25,189.0,216.5,153.5,105.0625,51855900
1999-05-02,209.0,221.25,165.0,86.0313,55669500
1999-05-09,166.875,167.0625,131.0,68.1875,55265500
1999-05-16,136.625,153.875,129.8125,66.1875,29137900
1999-05-23,130.0,139.625,121.5,64.2813,30392400
1999-05-30,128.625,129.375,104.5,59.375,37088100
1999-06-06,111.5,115.0,97.125,54.2188,46893100
1999-06-13,108.5625,121.375,104.75,52.9063,33123600
1999-06-20,103.9375,119.125,89.75,55.6563,43897300
1999-06-27,113.5625,129.5,108.125,55.0938,33746700
1999-07-04,111.0,129.25,102.4375,62.0313,35508600
1999-07-11,128.0,133.3125,120.0,62.75,20540200
1999-07-18,125.0,142.5,115.0,68.8125,41785300
1999-07-25,136.0,136.625,103.1875,57.2813,65681300
1999-08-01,110.4375,115.5,97.5,50.0313,55493000
1999-08-08,98.375,102.125,82.0,44.7813,63627000
1999-08-15,91.5,97.4375,82.0,48.7188,42908500
1999-08-22,98.25,117.5,95.5,56.7188,48701800
1999-08-29,115.9375,135.5625,115.75,64.25,48662200
1999-09-05,127.5625,130.0,57.375,62.4375,69923100
1999-09-12,63.8125,68.0,60.9375,66.5,37592500
1999-09-19,65.625,67.9375,62.5,63.8125,38646100
1999-09-26,63.6875,68.75,60.6875,65.0,49636300
1999-10-03,66.1875,85.0,61.125,77.25,151004700
1999-10-10,79.4375,90.0,74.75,89.25,77777800
1999-10-17,89.125,89.375,73.9375,75.0625,50385500
1999-10-24,75.0625,83.625,71.0625,78.625,42575100
1999-10-31,79.0,84.3125,65.875,70.625,73141400
1999-11-07,68.0625,71.875,61.0,64.9375,64689100
1999-11-14,64.8125,83.0625,63.5,74.9375,89974700
1999-11-21,75.625,80.0,73.3125,77.9375,39904200
1999-11-28,77.875,95.125,76.0,93.125,55064300
1999-12-05,95.5,96.875,81.9688,86.5625,62873100
1999-12-12,86.875,113.0,84.375,106.6875,85087200
1999-12-19,106.625,106.625,91.0,94.0625,41855400
1999-12-26,97.75,102.0,89.0625,90.0,38900500
2000-01-02,87.75,88.25,76.0,76.125,49268400
2000-01-09,81.5,91.5,64.0,69.5625,101326500
2000-01-16,72.5625,72.625,63.0,64.25,53399200
2000-01-23,63.4375,67.5,60.0,62.0625,31070300
2000-01-30,67.5625,73.375,60.0,61.6875,65726700
2000-02-06,60.375,85.9375,58.4375,78.5625,92901400
2000-02-13,76.1875,84.0,73.125,76.1875,57472600
2000-02-20,75.6875,76.1875,63.875,64.75,30710400
2000-02-27,64.9375,71.75,63.0625,69.125,24867800
2000-03-05,66.5625,68.9688,62.0625,62.5,31822500
2000-03-12,62.875,69.0,60.5625,66.875,29811300
2000-03-19,64.0,66.9375,60.0,64.8125,31523900
2000-03-26,63.5,75.25,62.25,72.6875,49650900
2000-04-02,72.25,75.125,63.0,67.0,25982300
2000-04-09,65.4375,68.625,55.75,67.5625,36169000
2000-04-16,67.25,68.4375,40.8125,46.875,48682100
2000-04-23,45.25,56.25,44.625,52.375,33217200
2000-04-30,49.375,57.4375,44.875,55.1875,43949900
2000-05-07,56.0,60.3125,53.0,58.5,30218500
2000-05-14,56.8125,59.25,49.0,53.75,26763700
2000-05-21,53.625,62.375,50.875,52.625,26894100
2000-05-28,53.0,53.125,40.4375,46.5,34318500
2000-06-04,47.3125,58.125,46.375,57.875,28439900
2000-06-11,55.0312,56.25,50.125,52.1875,20470100
2000-06-18,52.1875,52.1875,45.3125,46.0,20420600
2000-06-25,45.5,48.625,32.4688,33.875,77278200
2000-07-02,35.3125,39.9375,32.8125,36.3125,69027300
2000-07-09,36.6875,38.5,34.75,36.125,16613700
2000-07-16,36.375,43.2031,32.625,42.5,56436600
2000-07-23,42.875,43.9375,39.0,41.125,30890700
2000-07-30,41.0625,41.375,29.0,30.0,85104800
2000-08-06,30.0625,34.1875,27.875,32.5,32603300
2000-08-13,32.0,34.25,29.75,33.6875,33517300
2000-08-20,33.5,40.125,32.6875,39.0,36892800
2000-08-27,39.0938,40.5,35.0,39.9375,19695600
2000-09-03,38.8125,43.9688,38.5625,41.5,34582600
2000-09-10,40.9375,49.625,40.25,42.9375,36927000
2000-09-17,42.625,46.0,41.0,43.625,26497300
2000-09-24,43.5,44.625,37.25,41.4375,34880400
2000-10-01,41.2188,42.5625,35.5,38.4375,32126200
2000-10-08,38.1875,38.4375,30.1875,31.5625,34536300
2000-10-15,30.25,32.7188,23.5,28.4375,43549100
2000-10-22,28.125,31.25,19.375,30.8125,63574300
2000-10-29,29.6875,37.5,27.625,35.625,82646000
2000-11-05,33.0625,40.875,30.2656,37.5625,46481500
2000-11-12,38.5625,39.4375,29.875,30.0625,30200800
2000-11-19,28.8125,30.8125,25.75,27.4375,30609400
2000-11-26,26.0,29.125,22.125,28.9375,32152200
2000-12-03,29.75,30.75,22.875,24.625,50084800
2000-12-10,25.1875,27.625,20.125,23.4375,50668500
2000-12-17,22.875,27.5,21.75,22.875,40227300
2000-12-24,20.75,21.1875,14.875,15.5625,69545100
2000-12-31,16.3125,18.5,15.0,15.5625,33936200
2001-01-07,15.8125,17.875,13.5625,14.5625,43305500
2001-01-14,14.4375,18.5,13.75,17.6875,65729000
2001-01-21,18.3125,20.375,17.25,19.9375,25478300
2001-01-28,19.5,22.375,18.25,19.5,35154800
2001-02-04,19.125,20.75,14.25,14.375,62032400
2001-02-11,14.625,15.875,13.375,13.375,48583300
2001-02-18,14.125,15.0625,13.3125,13.6875,41090400
2001-02-25,13.625,13.6875,11.0625,11.8125,27540800
2001-03-04,12.0625,12.25,9.5938,10.0,47134900
2001-03-11,12.375,14.0,11.25,12.25,71175000
2001-03-18,11.375,11.6875,10.125,11.0,24981800
2001-03-25,11.1875,11.5,9.5625,10.1875,28928400
2001-04-01,10.7,11.8,9.91,10.23,24050000
2001-04-08,10.33,10.53,8.1,8.37,30083400
2001-04-15,11.84,15.01,10.7,14.67,67232400
2001-04-22,14.5,18.16,13.65,15.78,48226100
2001-04-29,16.39,17.46,14.6,15.27,38588000
2001-05-06,15.63,17.6,15.59,17.56,29986800
2001-05-13,17.36,17.53,14.0,14.68,25455100
2001-05-20,14.53,15.0,13.1,14.72,31437300
2001-05-27,14.95,17.53,14.75,17.09,35771400
2001-06-03,17.21,17.54,15.62,16.95,34357500
2001-06-10,17.32,17.92,15.48,15.7,34608900
2001-06-17,15.5,15.55,12.3,12.49,25913900
2001-06-24,12.45,13.275,11.2,12.4,38592700
2001-07-01,12.71,14.65,12.04,14.15,31273900
2001-07-08,14.1,15.72,13.85,15.27,30221300
2001-07-15,15.35,17.0,14.82,16.98,35334400
2001-07-22,16.94,17.42,15.83,16.98,23737400
2001-07-29,17.02,17.13,11.07,12.25,73755800
2001-08-05,12.21,12.86,11.98,12.15,22029000
2001-08-12,12.18,12.2,9.94,9.95,23836800
2001-08-19,10.1,11.04,9.4,9.99,24597400
2001-08-26,10.19,10.79,9.57,10.23,20755500
2001-09-02,10.09,10.27,8.55,8.94,19201500
2001-09-09,8.95,9.19,6.85,8.51,40245300
2001-09-16,8.4,8.65,8.06,8.63,5833600
2001-09-23,7.3,8.05,6.64,7.48,47825300
2001-09-30,7.7,7.83,5.67,5.97,33113700
2001-10-07,5.91,7.9,5.51,7.2,31166500
2001-10-14,7.07,8.16,6.67,8.07,20194800
2001-10-21,8.24,9.99,7.5,8.01,37243200
2001-10-28,8.07,9.6,7.15,7.5600000000000005,58728900
2001-11-04,7.61,7.66,6.32,6.71,31764000
2001-11-11,7.1,7.68,6.74,7.12,35543000
2001-11-18,7.16,9.9,6.8,8.95,73572500
2001-11-25,9.35,9.5,8.04,9.08,30625200
2001-12-02,9.83,12.4,9.8,11.32,163347200
2001-12-09,11.02,12.801,10.48,11.71,67546200
2001-12-16,11.55,12.5,10.07,11.0,48640600
2001-12-23,11.1,11.36,10.0,10.0,44769200
2001-12-30,10.15,11.49,9.51,10.9,45550600
2002-01-06,11.07,12.4,10.489,12.25,36119000
2002-01-13,12.08,12.515,10.87,11.03,41512300
2002-01-20,10.8,10.83,9.03,10.16,54276800
2002-01-27,12.74,15.39,11.9,14.44,128461400
2002-02-03,14.86,15.77,13.2,13.73,76313500
2002-02-10,12.91,13.09,11.06,12.52,55586200
2002-02-17,12.64,14.26,12.5,13.41,39534600
2002-02-24,12.95,13.84,12.15,13.07,32454500
2002-03-03,13.09,15.4,13.0,15.39,38525900
2002-03-10,15.42,16.96,14.82,16.35,55730700
2002-03-17,16.04,16.88,13.55,14.03,45298300
2002-03-24,14.15,15.603,14.14,15.53,30865300
2002-03-31,15.47,15.73,13.7,14.3,21269600
2002-04-07,14.28,15.09,13.23,13.5,24314000
2002-04-14,12.97,14.59,12.52,13.31,28384500
2002-04-21,13.42,15.0,13.35,14.53,23821500
2002-04-28,14.58,17.05,13.88,16.91,67784400
2002-05-05,16.75,17.05,15.75,16.05,32537600
2002-05-12,15.94,18.23,15.75,16.94,37381200
2002-05-19,17.17,20.4,16.85,19.16,48544100
2002-05-26,18.8,19.8,18.22,19.47,31234000
2002-06-02,19.57,19.61,18.08,18.23,20102900
2002-06-09,18.31,18.65,17.45,18.58,25562000
2002-06-16,17.9,18.12,16.26,16.82,36834300
2002-06-23,16.95,19.16,16.86,17.53,38352900
2002-06-30,17.43,17.78,14.68,16.25,42027900
2002-07-07,16.17,16.17,12.89,15.21,33284100
2002-07-14,14.95,16.19,14.0,15.43,34514200
2002-07-21,15.47,17.16,15.0,15.29,37109800
2002-07-28,15.15,15.88,12.26,12.93,55576765
2002-08-04,13.25,14.9,13.23,13.84,26709464
2002-08-11,13.65,14.75,12.78,14.26,24483370
2002-08-18,14.14,15.01,13.32,14.9,24436465
2002-08-25,14.85,15.99,14.67,15.17,31230105
2002-09-01,15.29,15.44,14.21,14.94,25282507
2002-09-08,14.71,15.48,14.24,15.31,19465478
2002-09-15,15.12,17.85,15.06,16.61,37540462
2002-09-22,16.51,17.93,15.45,15.86,37522868
2002-09-29,15.6,17.402,15.29,17.01,42543429
2002-10-06,16.64,17.64,15.85,16.55,40811421
2002-10-13,16.55,18.74,16.37,18.46,38179790
2002-10-20,18.18,20.22,18.17,19.04,53490365
2002-10-27,18.89,20.26,18.487,19.3,51182849
2002-11-03,19.28,19.9,18.07,19.8,35509399
2002-11-10,19.398,19.81,18.2,19.51,42517983
2002-11-17,19.4,22.35,18.8,22.21,58387872
2002-11-24,22.51,24.28,21.22,23.99,74039044
2002-12-01,24.03,24.5,23.33,23.35,24796579
2002-12-08,24.15,25.0,21.51,22.61,45217536
2002-12-15,22.23,22.62,21.24,22.18,30855154
2002-12-22,22.23,22.56,21.53,21.93,23299621
2002-12-29,21.78,22.47,18.43,18.86,43009134
2003-01-05,18.85,20.53,18.55,20.52,29212860
2003-01-12,20.4,21.75,20.3,21.32,38182459
2003-01-19,21.33,22.76,21.23,21.4,35040893
2003-01-26,21.25,23.289,20.36,22.11,45865180
2003-02-02,21.68,22.4,21.23,21.85,35611057
2003-02-09,21.94,22.5,21.2,21.44,26429567
2003-02-16,21.4,21.6,19.61,20.06,38529776
2003-02-23,20.15,21.83,20.15,21.78,24870743
2003-03-02,21.64,22.18,20.25,22.01,26521705
2003-03-09,22.15,23.04,21.36,22.97,25366488
2003-03-16,22.6,24.9,22.49,24.71,34237065
2003-03-23,24.47,27.95,24.4,27.93,52550178
2003-03-30,27.07,28.04,26.2,27.18,42045754
2003-04-06,26.57,27.09,25.06,26.22,39032448
2003-04-13,27.21,27.56,24.78,25.75,41058373
2003-04-20,24.8,25.5,24.13,24.99,32982482
2003-04-27,25.03,29.0,24.77,28.97,82132574
2003-05-04,28.64,29.4599,28.15,29.43,53482354
2003-05-11,29.47,31.18,29.01,30.965,50105473
2003-05-18,30.83,33.49,30.67,33.05,44044381
2003-05-25,32.7,33.299,31.16,32.72,38716168
2003-06-01,32.55,36.09,32.45,35.89,40854458
2003-06-08,36.5,36.678,33.25,33.35,47675854
2003-06-15,34.47,35.45,32.83,34.13,38913608
2003-06-22,34.57,37.24,34.08,35.04,39612238
2003-06-29,35.48,37.09,34.54,36.3,40341995
2003-07-06,36.63,38.16,35.7,37.92,23205484
2003-07-13,38.3,40.83,37.1,37.65,47266923
2003-07-20,38.5,39.61,34.79,34.9798,41261582
2003-07-27,34.71,43.1,34.0,41.6,92586266
2003-08-03,41.49,42.5,39.78,40.03,40295214
2003-08-10,39.7,40.29,38.28,39.15,34317676
2003-08-17,38.99,40.47,38.31,40.1,25958010
2003-08-24,40.48,46.95,40.38,45.22,50571125
2003-08-31,44.85,46.44,44.53,46.32,31439214
2003-09-07,46.52,47.75,45.86,46.52,38562976
2003-09-14,46.5,47.38,44.73,45.68,41951161
2003-09-21,45.36,48.24,45.05,47.58,34851222
2003-09-28,46.56,51.3,46.2,48.56,69392037
2003-10-05,48.85,53.22,47.51,52.89,53309143
2003-10-12,52.89,59.1,52.59,58.06,74741130
2003-10-19,57.94,60.41,57.44,59.69,50902577
2003-10-26,59.56,61.15,52.91,54.509,86367984
2003-11-02,54.9,57.52,54.38,54.43,42008927
2003-11-09,54.8,57.49,54.0,54.31,38801341
2003-11-16,53.95,55.13,50.76,52.45,44830325
2003-11-23,51.92,52.19,47.67,48.58,61263528
2003-11-30,49.28,54.06,48.65,53.97,37354230
2003-12-07,54.4,54.75,50.75,51.56,47153730
2003-12-14,51.55,52.2,48.31,50.99,43733125
2003-12-21,52.05,52.25,47.0,49.24,53339853
2003-12-28,48.98,54.94,48.7,53.47,31556093
2004-01-04,53.79,53.84,51.43,51.9,25164775
2004-01-11,51.99,53.6,49.1,51.59,49632989
2004-01-18,51.65,56.78,50.8,55.72,56478600
2004-01-25,55.57,57.82,55.41,57.11,31274140
2004-02-01,56.81,57.74,48.6,50.4,74339965
2004-02-08,50.56,50.65,44.3,46.35,80580218
2004-02-15,46.75,48.1,45.51,46.38,31187394
2004-02-22,46.14,46.45,44.64,45.17,33942153
2004-02-29,45.19,45.253,42.23,43.01,40745914
2004-03-07,42.88,44.83,41.65,44.09,35391154
2004-03-14,43.99,45.06,41.04,42.44,33483517
2004-03-21,42.26,43.75,40.92,42.8,29456759
2004-03-28,41.75,42.49,39.15,41.7,40957702
2004-04-04,42.07,46.25,41.97,46.09,30366098
2004-04-11,45.67,48.15,45.39,48.1,25301947
2004-04-18,48.05,48.37,45.3337,45.5,30234059
2004-04-25,45.36,49.1,44.91,46.29,51421452
2004-05-02,46.2494,48.8,43.31,43.6,41379967
2004-05-09,43.45,45.15,41.68,41.9,36224005
2004-05-16,41.25,44.13,40.57,43.05,38697465
2004-05-23,42.24,43.27,40.55,41.17,30816370
2004-05-30,41.24,48.68,41.17,48.5,44549491
2004-06-06,47.88,51.51,47.7,50.95,46351689
2004-06-13,51.69,52.12,49.26,49.94,27498098
2004-06-20,49.45,50.91,49.04,49.6,26505185
2004-06-27,49.59,51.94,48.24,51.8,34672617
2004-07-04,52.2,54.7,51.83,52.59,39098963
2004-07-11,52.4,52.6,47.82,48.32,30809945
2004-07-18,48.15,50.4,46.78,47.1,31593341
2004-07-25,47.26,47.85,39.56,39.98,79309839
2004-08-01,40.0,40.24,37.38,38.92,48933455
2004-08-08,38.44,39.08,34.85,35.49,43398723
2004-08-15,35.34,37.35,34.85,36.13,42828953
2004-08-22,36.14,40.48,35.98,39.51,48394878
2004-08-29,39.89,40.83,38.16,39.9,31707859
2004-09-05,39.85,40.01,37.86,38.74,30082922
2004-09-12,39.03,39.36,37.36,38.57,24058295
2004-09-19,39.131,44.28,38.82,42.96,55118089
2004-09-26,42.84,43.99,40.85,40.94,41772997
2004-10-03,40.71,41.3,38.97,40.47,50945245
2004-10-10,41.3,42.7,39.63,40.0,37085522
2004-10-17,39.82,41.55,37.88,38.55,40894126
2004-10-24,38.28,40.19,33.0,34.6,76958263
2004-10-31,34.09,34.77,33.51,34.13,43119261
2004-11-07,34.23,37.62,34.15,36.56,42851396
2004-11-14,36.75,40.94,36.7,40.46,42522444
2004-11-21,40.34,41.5,38.19,38.55,42033466
2004-11-28,38.37,39.68,37.58,39.09,24565355
2004-12-05,39.575,40.74,37.71,40.09,39588303
2004-12-12,39.73,40.1,37.99,39.05,32579128
2004-12-19,39.31,41.0,38.82,40.01,29096924
2004-12-26,39.93,40.49,38.55,38.93,20864641
2005-01-02,39.52,45.68,39.47,44.29,71131135
2005-01-09,44.95,45.44,40.9,42.32,56934067
2005-01-16,41.94,44.66,40.82,44.55,53374533
2005-01-23,44.24,45.0,41.02,41.16,38071502
2005-01-30,41.32,43.0,40.26,42.22,40662882
2005-02-06,42.44,43.59,34.53,35.72,118923602
2005-02-13,35.82,36.8,35.0,35.78,40553853
2005-02-20,35.65,36.63,35.1,35.31,27834948
2005-02-27,35.02,35.39,33.2,34.99,31652691
2005-03-06,34.72,36.31,34.665,35.85,30010049
2005-03-13,35.94,36.5,34.05,34.75,29693324
2005-03-20,34.67,34.85,33.58,34.16,26249306
2005-03-27,34.21,34.63,32.82,32.88,23295062
2005-04-03,33.1,34.71,33.02,34.01,24540629
2005-04-10,34.0,35.34,33.81,34.6,24445891
2005-04-17,34.6,35.0,33.02,33.02,23899579
2005-04-24,32.9,33.89,32.01,33.04,36877747
2005-05-01,33.13,33.98,30.6,32.36,75695910
2005-05-08,32.3,34.69,32.1,34.52,35033844
2005-05-15,34.4,34.8,33.55,33.9,26067515
2005-05-22,34.03,35.97,33.92,35.5,27577646
2005-05-29,35.57,36.02,35.13,35.5,23617420
2005-06-05,35.36,36.99,35.29,35.59,24921327
2005-06-12,35.54,36.2,34.4,34.95,21420400
2005-06-19,34.67,36.07,34.52,35.31,21729800
2005-06-26,35.05,35.97,34.8801,35.02,21039400
2005-07-03,34.91,35.05,32.79,32.91,25052300
2005-07-10,33.5,34.75,33.45,34.74,20280900
2005-07-17,34.72,37.5,34.6,37.15,25317300
2005-07-24,36.95,39.75,36.69,37.95,32109000
2005-07-31,38.0,45.81,37.72,45.15,101961200
2005-08-07,44.88,46.97,44.35,45.27,32724800
2005-08-14,45.32,46.439,44.05,44.2,31283600
2005-08-21,43.93,45.35,43.3301,43.72,19128800
2005-08-28,43.61,44.27,42.08,42.37,20716600
2005-09-04,41.91,43.0,41.04,41.51,19353400
2005-09-11,41.55,44.3,41.51,42.95,21254200
2005-09-18,42.72,44.96,42.12,42.8,28302200
2005-09-25,42.63,43.43,40.5,42.19,21209500
2005-10-02,42.45,45.84,42.4,45.3,25478400
2005-10-09,45.33,46.59,43.33,43.72,28388800
2005-10-16,43.82,44.38,41.9,43.79,23096700
2005-10-23,43.63,46.07,43.62,45.95,26765200
2005-10-30,46.12,47.0,38.72,38.95,61948800
2005-11-06,39.35,42.0001,39.12,41.09,28470800
2005-11-13,41.08,43.04,40.55,42.68,21376200
2005-11-20,42.52,48.0,42.34,47.98,103368400
2005-11-27,47.57,49.01,47.28,48.06,41039600
2005-12-04,48.15,49.53,47.55,49.06,43299200
2005-12-11,48.86,49.9,47.86,48.74,33482100
2005-12-18,49.15,49.95,48.48,49.21,25650000
2005-12-25,48.99,50.001,47.68,49.22,28794700
2006-01-01,48.9,49.1,47.14,47.15,18922700
2006-01-08,47.47,48.58,46.25,47.87,26593200
2006-01-15,46.55,47.1,44.0,44.4,37376900
2006-01-22,44.12,45.2392,43.1,43.92,27838600
2006-01-29,44.18,45.22,43.34,45.22,23445800
2006-02-05,45.48,45.97,37.37,38.33,72897800
2006-02-12,38.25,39.0,37.11,38.52,35395100
2006-02-19,38.29,40.0,37.38,39.19,26387100
2006-02-26,39.02,39.11,37.71,38.35,25420500
2006-03-05,38.49,38.78,35.37,37.21,38210100
2006-03-12,37.23,37.58,35.74,36.22,27390000
2006-03-19,36.29,37.39,35.85,35.99,21973800
2006-03-26,35.9,37.27,35.31,35.47,24861100
2006-04-02,35.44,36.9,35.1391,36.53,23343100
2006-04-09,36.56,38.84,36.02,37.09,29330400
2006-04-16,37.22,37.28,35.49,36.62,17924100
2006-04-23,36.5,37.2,35.05,36.03,23129500
2006-04-30,36.0,36.35,35.01,35.21,36374600
2006-05-07,35.06,35.57,33.51,35.04,32254400
2006-05-14,34.99,35.31,32.55,32.73,25591400
2006-05-21,32.55,34.0,31.52,33.94,38075100
2006-05-28,33.96,36.5,33.18,36.07,39857700
2006-06-04,35.73,35.75,33.73,34.76,22492300
2006-06-11,34.46,34.54,32.42,33.88,28173400
2006-06-18,34.21,35.26,33.08,35.09,25809100
2006-06-25,35.2,37.05,34.88,36.55,25197800
2006-07-02,36.55,38.84,36.17,38.68,24562200
2006-07-09,38.52,38.62,35.75,36.11,16547100
2006-07-16,36.3,36.7,32.8,32.92,29410300
2006-07-23,32.79,34.81,32.79,33.19,34251400
2006-07-30,33.35,34.68,25.96,27.17,140416400
2006-08-06,27.02,27.59,25.84,27.29,46170900
2006-08-13,27.19,27.29,25.76,26.07,31169300
2006-08-20,26.22,29.75,26.18,29.12,36461100
2006-08-27,28.7,28.98,27.54,28.03,22707900
2006-09-03,28.4,31.8,28.27,31.76,37279000
2006-09-10,31.61,32.3,29.68,30.51,30710700
2006-09-17,30.23,32.74,29.72,32.52,32281000
2006-09-24,32.445,32.81,29.9,30.84,45046700
2006-10-01,31.05,32.59,30.74,32.12,31417100
2006-10-08,31.98,33.4,30.58,32.59,34588900
2006-10-15,32.49,33.71,32.27,33.32,28408100
2006-10-22,32.85,33.2,31.75,32.57,28631400
2006-10-29,32.47,38.49,32.14,38.24,104763800
2006-11-05,38.05,38.59,36.87,37.46,30333100
2006-11-12,37.64,39.77,37.53,39.26,30748100
2006-11-19,39.23,43.1,39.13,42.55,48983300
2006-11-26,42.35,43.25,41.94,42.41,19557700
2006-12-03,42.18,42.8,39.09,39.41,38579100
2006-12-10,39.31,39.58,37.7,38.46,32996500
2006-12-17,38.22,40.19,38.08,40.01,29059200
2006-12-24,40.2,40.64,38.23,40.24,33926300
2006-12-31,40.13,40.63,39.3499,39.46,16752600
2007-01-07,38.68,39.14,37.6,38.37,25343200
2007-01-14,38.22,38.31,37.07,38.2,29945500
2007-01-21,38.4,39.0,36.6,37.02,25871400
